Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,"NON-CITRUS, OTHER","NON-CITRUS, OTHER, (EXCL BERRIES) - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,"NON-CITRUS, OTHER","NON-CITRUS, OTHER, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,98.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,"NON-CITRUS, OTHER","NON-CITRUS, OTHER, (EXCL BERRIES) - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,98.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,ORCHARDS,ORCHARDS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,15,22.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 4.9 ACRES),8,36.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 24.9 ACRES),1,40.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,9,27.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,ORCHARDS,"ORCHARDS, IRRIGATED - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,ORCHARDS,"ORCHARDS, IRRIGATED - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,60.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PEACHES,PEACHES - ACRES BEARING,TOTAL,NOT SPECIFIED,1,26.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,28.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,5,35.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,5,37.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PEARS,PEARS - ACRES BEARING,TOTAL,NOT SPECIFIED,1,52
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PEARS,PEARS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,52.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PEARS,PEARS - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,5,51.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PEARS,PEARS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,5,50.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PECANS,PECANS - ACRES NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PECANS,"PECANS, IMPROVED - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PECANS,"PECANS, IMPROVED - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PECANS,"PECANS, IMPROVED - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,PECANS,"PECANS, IMPROVED - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,STRAWBERRIES,STRAWBERRIES - ACRES NOT HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,4,26
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,3,27.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NOT HARVESTED,TOTAL,NOT SPECIFIED,1,46.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,TREE NUT TOTALS,TREE NUT TOTALS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,TREE NUT TOTALS,TREE NUT TOTALS - ACRES NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,TREE NUT TOTALS,TREE NUT TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,69.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,,,,TREE NUT TOTALS,TREE NUT TOTALS - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,1,78.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,APPLES,APPLES - ACRES BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,APPLES,APPLES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,APPLES,APPLES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,1,34.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,APPLES,APPLES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,32.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,23
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,24.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,BERRY TOTALS,"BERRY TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,1,36.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,FRUIT & TREE NUT TOTALS,FRUIT & TREE NUT TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,22.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,30.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,28.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,27.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,ORCHARDS,ORCHARDS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 4.9 ACRES),1,36.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,27.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,PEACHES,PEACHES - ACRES BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,1,35.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,37.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,RASPBERRIES,RASPBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,1,40.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,45.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,26
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,2,27.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,APPLES,APPLES - ACRES BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,APPLES,APPLES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,68,25.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,APPLES,APPLES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,APPLES,APPLES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,9,34.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,APPLES,APPLES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,10,32.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,APPLES,APPLES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,4,42.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,10,31.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,10,23
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,10,24.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BERRY TOTALS,"BERRY TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,000",20.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,36.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES NOT HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,2,37.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,40
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA NOT HARVESTED",TOTAL,NOT SPECIFIED,1,41.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,57.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,67.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CHERRIES,"CHERRIES, TART - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CHERRIES,"CHERRIES, TART - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,67.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,63.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,74.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CURRANTS,CURRANTS - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CURRANTS,CURRANTS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CURRANTS,CURRANTS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,1,75.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,CURRANTS,CURRANTS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,68.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,FRUIT & TREE NUT TOTALS,FRUIT & TREE NUT TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,16,22.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"111,000",16.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,8,30.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"91,000",17.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,GRAPES,GRAPES - ACRES BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,GRAPES,GRAPES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (Z),23.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,GRAPES,GRAPES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,3,33.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,4,34.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,GRAPES,GRAPES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,1,52.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING",TOTAL,NOT SPECIFIED,46,21.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,85,21.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES NON-BEARING",TOTAL,NOT SPECIFIED,39,45
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,9,28.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,10,27.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,5,36.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,ORCHARDS,ORCHARDS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,85,22.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 4.9 ACRES),7,36.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 99.9 ACRES),1,36.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 24.9 ACRES),2,40.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,10,27.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,ORCHARDS,"ORCHARDS, IRRIGATED - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,3,23.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,,ORCHARDS,"ORCHARDS, IRRIGATED - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,3,60.6
