"GEOID","COMPOUND","YEAR","STATE_FIPS_CODE","COUNTY_FIPS_CODE","KG_EPhigh","KG_EPlow","USPS","ANSICODE","NAME","POP10","HU10","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","density_low","density_high"
39085,"THIACLOPRID",2010,39,85,3.3,3.3,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.0145059408421358,0.0145059408421358
39085,"FIPRONIL",2000,39,85,6.3,NA,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,NA,0.027693159789532
39085,"THIAMETHOXAM",2006,39,85,0.2,0.2,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.000879147929826412,0.000879147929826412
39085,"IMIDACLOPRID",2002,39,85,4.1,2.6,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.0114289230877434,0.0180225325614414
39085,"IMIDACLOPRID",2000,39,85,6,5.6,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.0246161420351395,0.0263744378947924
39085,"THIAMETHOXAM",2007,39,85,1.2,0.9,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.00395616568421886,0.00527488757895847
39085,"IMIDACLOPRID",2003,39,85,1.6,0.1,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.000439573964913206,0.0070331834386113
39085,"CLOTHIANIDIN",2011,39,85,1,0.8,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.00351659171930565,0.00439573964913206
39085,"IMIDACLOPRID",2005,39,85,1.9,0.7,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.00307701775439244,0.00835190533335092
39085,"THIAMETHOXAM",2004,39,85,0.7,NA,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,NA,0.00307701775439244
39085,"IMIDACLOPRID",1999,39,85,3.3,2.8,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.0123080710175698,0.0145059408421358
39085,"FIPRONIL",2007,39,85,0.2,NA,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,NA,0.000879147929826412
39085,"IMIDACLOPRID",2007,39,85,1.1,1.1,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.00483531361404527,0.00483531361404527
39085,"IMIDACLOPRID",2006,39,85,1.6,1.4,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.00615403550878489,0.0070331834386113
39085,"ACETAMIPRID",2005,39,85,9.3,NA,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,NA,0.0408803787369282
39085,"IMIDACLOPRID",1998,39,85,5.4,5.1,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.0224182722105735,0.0237369941053131
39085,"ACETAMIPRID",2009,39,85,0.5,0.5,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.00219786982456603,0.00219786982456603
39085,"ACETAMIPRID",2010,39,85,3,3,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.0131872189473962,0.0131872189473962
39085,"THIACLOPRID",2009,39,85,2.9,NA,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,NA,0.012747644982483
39085,"THIAMETHOXAM",2002,39,85,0.8,NA,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,NA,0.00351659171930565
39085,"IMIDACLOPRID",1997,39,85,2.9,2.6,"OH",1074055,"Lake County",230041,101202,589203623,1946906118,227.493,751.705,41.924116,-81.392643,0.0114289230877434,0.012747644982483
39087,"FIPRONIL",2001,39,87,2.3,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00507310789618216
39087,"FIPRONIL",1998,39,87,1,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00220569908529659
39087,"FIPRONIL",2004,39,87,0.9,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00198512917676693
39087,"THIAMETHOXAM",2007,39,87,1.9,0.4,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.000882279634118636,0.00419082826206352
39087,"IMIDACLOPRID",1996,39,87,0.5,0.2,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.000441139817059318,0.00110284954264829
39087,"ACETAMIPRID",2004,39,87,0.2,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.000441139817059318
39087,"CLOTHIANIDIN",2005,39,87,2.6,2.6,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00573481762177113,0.00573481762177113
39087,"CLOTHIANIDIN",2009,39,87,17.4,17.4,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.0383791640841607,0.0383791640841607
39087,"ACETAMIPRID",2007,39,87,1,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00220569908529659
39087,"THIAMETHOXAM",2003,39,87,0.1,0.1,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.000220569908529659,0.000220569908529659
39087,"FIPRONIL",2006,39,87,0.6,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00132341945117795
39087,"THIAMETHOXAM",2008,39,87,1.9,1.8,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00397025835353386,0.00419082826206352
39087,"ACETAMIPRID",2003,39,87,0.6,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00132341945117795
39087,"FIPRONIL",2007,39,87,0.4,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.000882279634118636
39087,"ACETAMIPRID",2005,39,87,0.2,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.000441139817059318
39087,"CLOTHIANIDIN",2008,39,87,1.9,1.9,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00419082826206352,0.00419082826206352
39087,"IMIDACLOPRID",2011,39,87,4.6,4.3,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00948450606677533,0.0101462157923643
39087,"IMIDACLOPRID",2008,39,87,2.9,2.2,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.0048525379876525,0.00639652734736011
39087,"FIPRONIL",1999,39,87,1.3,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00286740881088557
39087,"THIAMETHOXAM",2005,39,87,0.5,0.5,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00110284954264829,0.00110284954264829
39087,"THIAMETHOXAM",2009,39,87,5.7,5.7,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.0125724847861906,0.0125724847861906
39087,"FIPRONIL",2005,39,87,1.9,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00419082826206352
39087,"THIAMETHOXAM",2011,39,87,3.2,3,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00661709725588977,0.00705823707294909
39087,"CLOTHIANIDIN",2004,39,87,0.8,0.8,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00176455926823727,0.00176455926823727
39087,"ACETAMIPRID",2011,39,87,1.2,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00264683890235591
39087,"IMIDACLOPRID",2010,39,87,5.8,5.8,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.0127930546947202,0.0127930546947202
39087,"FIPRONIL",2009,39,87,0.7,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00154398935970761
39087,"THIAMETHOXAM",2010,39,87,6.4,6.4,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.0141164741458982,0.0141164741458982
39087,"ACETAMIPRID",2006,39,87,0.6,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00132341945117795
39087,"ACETAMIPRID",2008,39,87,1.7,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.0037496884450042
39087,"FIPRONIL",2008,39,87,0.3,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.000661709725588977
39087,"FIPRONIL",2002,39,87,1.4,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00308797871941522
39087,"CLOTHIANIDIN",2010,39,87,8.4,8.4,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.0185278723164914,0.0185278723164914
39087,"CLOTHIANIDIN",2007,39,87,1,1,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00220569908529659,0.00220569908529659
39087,"IMIDACLOPRID",2001,39,87,5.5,5.5,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.0121313449691312,0.0121313449691312
39087,"IMIDACLOPRID",2004,39,87,5.2,3,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00661709725588977,0.0114696352435423
39087,"IMIDACLOPRID",2000,39,87,7.2,7.2,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.0158810334141354,0.0158810334141354
39087,"IMIDACLOPRID",1995,39,87,0.5,0.1,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.000220569908529659,0.00110284954264829
39087,"FIPRONIL",2000,39,87,3.1,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00683766716441943
39087,"THIAMETHOXAM",2006,39,87,2.6,1.7,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.0037496884450042,0.00573481762177113
39087,"CLOTHIANIDIN",2006,39,87,0.8,0.8,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00176455926823727,0.00176455926823727
39087,"IMIDACLOPRID",1998,39,87,5.5,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.0121313449691312
39087,"IMIDACLOPRID",2007,39,87,1.8,0.8,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00176455926823727,0.00397025835353386
39087,"THIAMETHOXAM",2004,39,87,0.5,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00110284954264829
39087,"IMIDACLOPRID",2009,39,87,1.2,0.6,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00132341945117795,0.00264683890235591
39087,"IMIDACLOPRID",2005,39,87,4.7,3.3,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00727880698147874,0.010366785700894
39087,"ACETAMIPRID",2009,39,87,1.2,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00264683890235591
39087,"FIPRONIL",2003,39,87,1,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00220569908529659
39087,"CLOTHIANIDIN",2011,39,87,6.9,6.9,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.0152193236885465,0.0152193236885465
39087,"IMIDACLOPRID",1999,39,87,7.8,6.4,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.0141164741458982,0.0172044528653134
39087,"IMIDACLOPRID",2006,39,87,3.8,2.8,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00617595743883045,0.00838165652412704
39087,"IMIDACLOPRID",2002,39,87,2.6,2.6,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00573481762177113,0.00573481762177113
39087,"IMIDACLOPRID",1997,39,87,2.9,NA,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,NA,0.00639652734736011
39087,"THIAMETHOXAM",2002,39,87,0.1,0.1,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.000220569908529659,0.000220569908529659
39087,"IMIDACLOPRID",2003,39,87,3.3,3.2,"OH",1074056,"Lawrence County",62450,27603,1174224238,10110468,453.371,3.904,38.603866,-82.517186,0.00705823707294909,0.00727880698147874
39089,"FIPRONIL",2001,39,89,127.7,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.187106227106227
39089,"FIPRONIL",1999,39,89,52.5,52.5,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.0769230769230769,0.0769230769230769
39089,"FIPRONIL",2006,39,89,48.8,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0715018315018315
39089,"CLOTHIANIDIN",2005,39,89,138.1,138.1,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.202344322344322,0.202344322344322
39089,"ACETAMIPRID",2004,39,89,0.5,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.000732600732600733
39089,"THIAMETHOXAM",2011,39,89,231.9,228.9,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.335384615384615,0.33978021978022
39089,"THIAMETHOXAM",2005,39,89,54.6,54.6,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.08,0.08
39089,"FIPRONIL",1998,39,89,44.8,44.8,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.0656410256410256,0.0656410256410256
39089,"FIPRONIL",2007,39,89,23.7,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0347252747252747
39089,"ACETAMIPRID",2007,39,89,6.2,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.00908424908424908
39089,"ACETAMIPRID",2003,39,89,7.9,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0115750915750916
39089,"CLOTHIANIDIN",2009,39,89,340.1,340.1,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.498315018315018,0.498315018315018
39089,"IMIDACLOPRID",1996,39,89,13.6,13.6,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.0199267399267399,0.0199267399267399
39089,"ACETAMIPRID",2011,39,89,14.2,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0208058608058608
39089,"FIPRONIL",2004,39,89,36.3,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0531868131868132
39089,"CLOTHIANIDIN",2007,39,89,187.6,187.6,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.274871794871795,0.274871794871795
39089,"FIPRONIL",2002,39,89,39,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0571428571428571
39089,"THIAMETHOXAM",2009,39,89,154.6,128.3,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.187985347985348,0.226520146520147
39089,"THIAMETHOXAM",2008,39,89,197.3,197.3,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.289084249084249,0.289084249084249
39089,"IMIDACLOPRID",2011,39,89,475.8,470.2,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.688937728937729,0.697142857142857
39089,"CLOTHIANIDIN",2008,39,89,427.2,427.2,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.625934065934066,0.625934065934066
39089,"FIPRONIL",2009,39,89,36.4,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0533333333333333
39089,"ACETAMIPRID",2006,39,89,7,7,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.0102564102564103,0.0102564102564103
39089,"THIAMETHOXAM",2010,39,89,200.6,199.2,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.291868131868132,0.293919413919414
39089,"ACETAMIPRID",2008,39,89,11.2,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0164102564102564
39089,"CLOTHIANIDIN",2004,39,89,92.8,92.8,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.135970695970696,0.135970695970696
39089,"FIPRONIL",2008,39,89,18.4,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.026959706959707
39089,"IMIDACLOPRID",2001,39,89,25.9,7.3,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.0106959706959707,0.0379487179487179
39089,"CLOTHIANIDIN",2010,39,89,261.6,261.6,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.383296703296703,0.383296703296703
39089,"THIACLOPRID",2004,39,89,16.9,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0247619047619048
39089,"IMIDACLOPRID",1995,39,89,50.5,50.5,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.073992673992674,0.073992673992674
39089,"IMIDACLOPRID",2008,39,89,63.2,1.2,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.00175824175824176,0.0926007326007326
39089,"IMIDACLOPRID",2010,39,89,278.2,278.8,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.408498168498169,0.407619047619048
39089,"THIAMETHOXAM",2007,39,89,96.4,22.1,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.0323809523809524,0.141245421245421
39089,"THIACLOPRID",2007,39,89,8.9,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.013040293040293
39089,"IMIDACLOPRID",2004,39,89,113.2,109.2,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.16,0.165860805860806
39089,"ACETAMIPRID",2005,39,89,2,2,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.00293040293040293,0.00293040293040293
39089,"FIPRONIL",2000,39,89,94.3,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.138168498168498
39089,"CLOTHIANIDIN",2006,39,89,165.4,165.4,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.242344322344322,0.242344322344322
39089,"IMIDACLOPRID",2000,39,89,7.1,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0104029304029304
39089,"THIAMETHOXAM",2006,39,89,57,57,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.0835164835164835,0.0835164835164835
39089,"THIAMETHOXAM",2004,39,89,6.2,6.2,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.00908424908424908,0.00908424908424908
39089,"IMIDACLOPRID",2007,39,89,37.5,0.2,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.000293040293040293,0.0549450549450549
39089,"IMIDACLOPRID",2002,39,89,91.8,78.7,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.115311355311355,0.134505494505495
39089,"CLOTHIANIDIN",2011,39,89,737,697.6,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,1.02212454212454,1.07985347985348
39089,"IMIDACLOPRID",2005,39,89,66.9,65.2,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.0955311355311355,0.098021978021978
39089,"FIPRONIL",2005,39,89,78.5,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.115018315018315
39089,"ACETAMIPRID",2009,39,89,14.6,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0213919413919414
39089,"THIACLOPRID",2006,39,89,4.4,4.4,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.00644688644688645,0.00644688644688645
39089,"FIPRONIL",2003,39,89,36.9,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.0540659340659341
39089,"ACETAMIPRID",2010,39,89,0.5,0.5,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.000732600732600733,0.000732600732600733
39089,"IMIDACLOPRID",2009,39,89,155.2,6.5,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.00952380952380952,0.227399267399267
39089,"IMIDACLOPRID",1998,39,89,3.9,NA,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,NA,0.00571428571428571
39089,"IMIDACLOPRID",2003,39,89,19.8,17.8,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.0260805860805861,0.029010989010989
39089,"IMIDACLOPRID",1999,39,89,32.9,32.9,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.0482051282051282,0.0482051282051282
39089,"IMIDACLOPRID",2006,39,89,54.6,9.6,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.0140659340659341,0.08
39089,"IMIDACLOPRID",1997,39,89,8.1,0.1,"OH",1074057,"Licking County",166492,69291,1767667183,12927054,682.5,4.991,40.093609,-82.481251,0.000146520146520147,0.0118681318681319
39091,"FIPRONIL",2001,39,91,161.1,161.1,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,0.351417558662301,0.351417558662301
39091,"FIPRONIL",1999,39,91,117.2,117.2,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,0.255655728586106,0.255655728586106
39091,"CLOTHIANIDIN",2005,39,91,132.5,132.5,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,0.289030580526101,0.289030580526101
39091,"ACETAMIPRID",2004,39,91,0.1,NA,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,NA,0.00021813628718951
39091,"FIPRONIL",2004,39,91,63.9,NA,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,NA,0.139389087514097
39091,"THIAMETHOXAM",2011,39,91,216.4,216.4,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,0.4720469254781,0.4720469254781
39091,"FIPRONIL",2006,39,91,61.9,61.9,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,0.135026361770307,0.135026361770307
39091,"FIPRONIL",1998,39,91,38.5,38.5,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,0.0839824705679615,0.0839824705679615
39091,"ACETAMIPRID",2007,39,91,0.5,NA,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,NA,0.00109068143594755
39091,"ACETAMIPRID",2003,39,91,1.1,NA,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,NA,0.00239949915908461
39091,"IMIDACLOPRID",2008,39,91,26.1,0.2,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,0.000436272574379021,0.0569335709564622
39091,"THIAMETHOXAM",2007,39,91,72.3,72.3,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,0.157712535638016,0.157712535638016
39091,"THIAMETHOXAM",2009,39,91,322.1,322.1,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,0.702616981037413,0.702616981037413
39091,"IMIDACLOPRID",2011,39,91,782.4,768.6,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,1.67659550333858,1.70669831097073
39091,"CLOTHIANIDIN",2009,39,91,417.1,417.1,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,0.909846453867447,0.909846453867447
39091,"ACETAMIPRID",2011,39,91,0.4,NA,"OH",1074058,"Logan County",45858,23181,1187326601,21608810,458.429,8.343,40.387553,-83.766343,NA,0.000872545148758041
