"GEOID","NAME","ALAND","INTPTLAT","INTPTLON","reclass","Class.prop","year"
39081,"Jefferson",1057330552,40.3993836,-80.7635272,"forest",0.657413426847722,2006
39081,"Jefferson",1057330552,40.3993836,-80.7635272,"grass_shrub",0.0189542320751954,2006
39081,"Jefferson",1057330552,40.3993836,-80.7635272,"urb",0.119777332008144,2006
39081,"Jefferson",1057330552,40.3993836,-80.7635272,"wetlands",0.00057370003676494,2006
39083,"Knox",1361054213,40.4036198,-82.4223929,"agr",0.556275030835014,2006
39083,"Knox",1361054213,40.4036198,-82.4223929,"forest",0.341918524323407,2006
39083,"Knox",1361054213,40.4036198,-82.4223929,"grass_shrub",0.0105314243385127,2006
39083,"Knox",1361054213,40.4036198,-82.4223929,"urb",0.0891590503520047,2006
39083,"Knox",1361054213,40.4036198,-82.4223929,"wetlands",0.00237778626993732,2006
39085,"Lake",590616708,41.9241163,-81.3926429,"agr",0.111690289638428,2006
39085,"Lake",590616708,41.9241163,-81.3926429,"forest",0.315324157362113,2006
39085,"Lake",590616708,41.9241163,-81.3926429,"grass_shrub",0.0400739846544384,2006
39085,"Lake",590616708,41.9241163,-81.3926429,"urb",0.529205469733925,2006
39085,"Lake",590616708,41.9241163,-81.3926429,"wetlands",0.00479077560947391,2006
39087,"Lawrence",1174224648,38.6038659,-82.5171856,"agr",0.134601811307317,2006
39087,"Lawrence",1174224648,38.6038659,-82.5171856,"forest",0.729766963497916,2006
39087,"Lawrence",1174224648,38.6038659,-82.5171856,"grass_shrub",0.040534135783729,2006
39087,"Lawrence",1174224648,38.6038659,-82.5171856,"urb",0.0945152701176787,2006
39087,"Lawrence",1174224648,38.6038659,-82.5171856,"wetlands",0.00158727466500468,2006
39089,"Licking",1767646203,40.0936093,-82.4812506,"agr",0.507398380712353,2006
39089,"Licking",1767646203,40.0936093,-82.4812506,"forest",0.365109777920106,2006
39089,"Licking",1767646203,40.0936093,-82.4812506,"grass_shrub",0.0118120277554224,2006
39089,"Licking",1767646203,40.0936093,-82.4812506,"urb",0.115042531529158,2006
39089,"Licking",1767646203,40.0936093,-82.4812506,"wetlands",0.00242248396811637,2006
39091,"Logan",1187336852,40.3875532,-83.766343,"agr",0.738286657555431,2006
39091,"Logan",1187336852,40.3875532,-83.766343,"forest",0.141678248090781,2006
39091,"Logan",1187336852,40.3875532,-83.766343,"grass_shrub",0.00882286592788576,2006
39091,"Logan",1187336852,40.3875532,-83.766343,"urb",0.103589086944545,2006
39091,"Logan",1187336852,40.3875532,-83.766343,"wetlands",0.00385583496350128,2006
39093,"Lorain",1272001104,41.4388045,-82.179722,"agr",0.434475352625388,2006
39093,"Lorain",1272001104,41.4388045,-82.179722,"forest",0.207445037182544,2006
39093,"Lorain",1272001104,41.4388045,-82.179722,"grass_shrub",0.00701521021461874,2006
39093,"Lorain",1272001104,41.4388045,-82.179722,"urb",0.269740669916415,2006
39093,"Lorain",1272001104,41.4388045,-82.179722,"wetlands",0.0792467579302227,2006
39095,"Lucas",882820607,41.6823213,-83.4689033,"agr",0.350374162396862,2006
39095,"Lucas",882820607,41.6823213,-83.4689033,"forest",0.1209591467631,2006
39095,"Lucas",882820607,41.6823213,-83.4689033,"grass_shrub",0.0176697362991961,2006
39095,"Lucas",882820607,41.6823213,-83.4689033,"urb",0.463338958957557,2006
39095,"Lucas",882820607,41.6823213,-83.4689033,"wetlands",0.0392744626240599,2006
39097,"Madison",1206604387,39.8966074,-83.4008847,"agr",0.892578331721587,2006
39097,"Madison",1206604387,39.8966074,-83.4008847,"forest",0.0359777381006064,2006
39097,"Madison",1206604387,39.8966074,-83.4008847,"grass_shrub",0.00804212650981109,2006
39097,"Madison",1206604387,39.8966074,-83.4008847,"urb",0.0602197297251075,2006
39097,"Madison",1206604387,39.8966074,-83.4008847,"wetlands",0.00128441308197873,2006
39099,"Mahoning",1065784635,41.0108798,-80.7703956,"agr",0.327825647739536,2006
39099,"Mahoning",1065784635,41.0108798,-80.7703956,"forest",0.313553928094164,2006
39099,"Mahoning",1065784635,41.0108798,-80.7703956,"grass_shrub",0.0310049541576899,2006
39099,"Mahoning",1065784635,41.0108798,-80.7703956,"urb",0.308065129934592,2006
39099,"Mahoning",1065784635,41.0108798,-80.7703956,"wetlands",0.0222051440621678,2006
39101,"Marion",1045726876,40.5880337,-83.1688034,"agr",0.809892091022237,2006
39101,"Marion",1045726876,40.5880337,-83.1688034,"forest",0.0652114913595661,2006
39101,"Marion",1045726876,40.5880337,-83.1688034,"grass_shrub",0.00893073491313701,2006
39101,"Marion",1045726876,40.5880337,-83.1688034,"urb",0.105457030218873,2006
39101,"Marion",1045726876,40.5880337,-83.1688034,"wetlands",0.00485824405749816,2006
39103,"Medina",1091401249,41.1161743,-81.8997641,"agr",0.445722561806105,2006
39103,"Medina",1091401249,41.1161743,-81.8997641,"forest",0.297226436937611,2006
39103,"Medina",1091401249,41.1161743,-81.8997641,"grass_shrub",0.0127335167324846,2006
39103,"Medina",1091401249,41.1161743,-81.8997641,"urb",0.206612482352761,2006
39103,"Medina",1091401249,41.1161743,-81.8997641,"wetlands",0.032378854294634,2006
39105,"Meigs",1113958701,39.0898068,-82.0283968,"agr",0.224164360067561,2006
39105,"Meigs",1113958701,39.0898068,-82.0283968,"forest",0.683281181910973,2006
39105,"Meigs",1113958701,39.0898068,-82.0283968,"grass_shrub",0.0136901358082059,2006
39105,"Meigs",1113958701,39.0898068,-82.0283968,"urb",0.0736431548651276,2006
39105,"Meigs",1113958701,39.0898068,-82.0283968,"wetlands",0.00048555748720754,2006
39107,"Mercer",1197738377,40.5353325,-84.6320588,"agr",0.836456753973902,2006
39107,"Mercer",1197738377,40.5353325,-84.6320588,"forest",0.0435587246341768,2006
39107,"Mercer",1197738377,40.5353325,-84.6320588,"grass_shrub",0.0113018246890228,2006
39107,"Mercer",1197738377,40.5353325,-84.6320588,"urb",0.0899479773983681,2006
39107,"Mercer",1197738377,40.5353325,-84.6320588,"wetlands",0.00606981848533518,2006
39109,"Miami",1053028433,40.0533257,-84.2284135,"agr",0.770365469906127,2006
39109,"Miami",1053028433,40.0533257,-84.2284135,"forest",0.0725376632417101,2006
39109,"Miami",1053028433,40.0533257,-84.2284135,"grass_shrub",0.0160272733554656,2006
39109,"Miami",1053028433,40.0533257,-84.2284135,"urb",0.137960355508949,2006
39109,"Miami",1053028433,40.0533257,-84.2284135,"wetlands",0.00391515700108719,2006
39111,"Monroe",1180312387,39.7262398,-81.0909758,"agr",0.147447466940011,2006
39111,"Monroe",1180312387,39.7262398,-81.0909758,"forest",0.761221490296397,2006
39111,"Monroe",1180312387,39.7262398,-81.0909758,"grass_shrub",0.0166558542313297,2006
39111,"Monroe",1180312387,39.7262398,-81.0909758,"urb",0.0730161417868581,2006
39111,"Monroe",1180312387,39.7262398,-81.0909758,"wetlands",8.1586541052567e-05,2006
39113,"Montgomery",1195426480,39.7537357,-84.2905915,"agr",0.413675899608824,2006
39113,"Montgomery",1195426480,39.7537357,-84.2905915,"forest",0.111272615692098,2006
39113,"Montgomery",1195426480,39.7537357,-84.2905915,"grass_shrub",0.00519096539375518,2006
39113,"Montgomery",1195426480,39.7537357,-84.2905915,"urb",0.461535922965809,2006
39113,"Montgomery",1195426480,39.7537357,-84.2905915,"wetlands",0.00339012576766926,2006
39115,"Morgan",1078531297,39.6249463,-81.8616989,"agr",0.226651960266867,2006
39115,"Morgan",1078531297,39.6249463,-81.8616989,"forest",0.674265842007501,2006
39115,"Morgan",1078531297,39.6249463,-81.8616989,"grass_shrub",0.0301015485294526,2006
39115,"Morgan",1078531297,39.6249463,-81.8616989,"urb",0.0677814710608037,2006
39115,"Morgan",1078531297,39.6249463,-81.8616989,"wetlands",0.0004923189452896,2006
39117,"Morrow",1051881043,40.5252659,-82.7977288,"agr",0.661864602251135,2006
39117,"Morrow",1051881043,40.5252659,-82.7977288,"forest",0.257100079661842,2006
39117,"Morrow",1051881043,40.5252659,-82.7977288,"grass_shrub",0.00540051083661033,2006
39117,"Morrow",1051881043,40.5252659,-82.7977288,"urb",0.0702682436611427,2006
39117,"Morrow",1051881043,40.5252659,-82.7977288,"wetlands",0.0038407625389011,2006
39119,"Muskingum",1721322173,39.9660457,-81.9435064,"agr",0.302074729279993,2006
39119,"Muskingum",1721322173,39.9660457,-81.9435064,"forest",0.553093124027314,2006
39119,"Muskingum",1721322173,39.9660457,-81.9435064,"grass_shrub",0.0363717105996392,2006
39119,"Muskingum",1721322173,39.9660457,-81.9435064,"urb",0.100321402185242,2006
39119,"Muskingum",1721322173,39.9660457,-81.9435064,"wetlands",0.00202654711829514,2006
39121,"Noble",1030847671,39.7672325,-81.4525117,"agr",0.183809881178787,2006
39121,"Noble",1030847671,39.7672325,-81.4525117,"forest",0.694116322095361,2006
39121,"Noble",1030847671,39.7672325,-81.4525117,"grass_shrub",0.0417797350778046,2006
39121,"Noble",1030847671,39.7672325,-81.4525117,"urb",0.07836570473971,2006
39121,"Noble",1030847671,39.7672325,-81.4525117,"wetlands",0.000602403452171877,2006
39123,"Ottawa",660275573,41.5454953,-83.0126127,"agr",0.633940015587787,2006
39123,"Ottawa",660275573,41.5454953,-83.0126127,"forest",0.036758363557413,2006
39123,"Ottawa",660275573,41.5454953,-83.0126127,"grass_shrub",0.0256455284163722,2006
39123,"Ottawa",660275573,41.5454953,-83.0126127,"urb",0.164049599685405,2006
39123,"Ottawa",660275573,41.5454953,-83.0126127,"wetlands",0.128770130538397,2006
39125,"Paulding",1078566338,41.1189196,-84.5822551,"agr",0.865936764187732,2006
39125,"Paulding",1078566338,41.1189196,-84.5822551,"forest",0.040542988976661,2006
39125,"Paulding",1078566338,41.1189196,-84.5822551,"grass_shrub",0.00866298904165008,2006
39125,"Paulding",1078566338,41.1189196,-84.5822551,"urb",0.0714567260229962,2006
39125,"Paulding",1078566338,41.1189196,-84.5822551,"wetlands",0.00762496569664789,2006
39127,"Perry",1056682624,39.7431874,-82.2379525,"agr",0.319228916083062,2006
39127,"Perry",1056682624,39.7431874,-82.2379525,"forest",0.583289140840322,2006
39127,"Perry",1056682624,39.7431874,-82.2379525,"grass_shrub",0.0166430165526436,2006
39127,"Perry",1056682624,39.7431874,-82.2379525,"urb",0.0807681564771658,2006
39127,"Perry",1056682624,39.7431874,-82.2379525,"wetlands",0.00198360296561624,2006
39129,"Pickaway",1298414354,39.648947,-83.0528267,"agr",0.833546719687721,2006
39129,"Pickaway",1298414354,39.648947,-83.0528267,"forest",0.0872260723078279,2006
39129,"Pickaway",1298414354,39.648947,-83.0528267,"grass_shrub",0.00265606869682779,2006
39129,"Pickaway",1298414354,39.648947,-83.0528267,"urb",0.0709590377969064,2006
39129,"Pickaway",1298414354,39.648947,-83.0528267,"wetlands",0.00240446302434645,2006
39131,"Pike",1140324140,39.071363,-83.0529118,"agr",0.240266310386473,2006
39131,"Pike",1140324140,39.071363,-83.0529118,"forest",0.60720216367385,2006
39131,"Pike",1140324140,39.071363,-83.0529118,"grass_shrub",0.0870913286091715,2006
39131,"Pike",1140324140,39.071363,-83.0529118,"urb",0.0652518066764756,2006
39131,"Pike",1140324140,39.071363,-83.0529118,"wetlands",8.36581860677134e-05,2006
39133,"Portage",1262369235,41.1688366,-81.197042,"agr",0.337707562855829,2006
39133,"Portage",1262369235,41.1688366,-81.197042,"forest",0.395541827699905,2006
39133,"Portage",1262369235,41.1688366,-81.197042,"grass_shrub",0.0510350564441607,2006
39133,"Portage",1262369235,41.1688366,-81.197042,"urb",0.180793211340191,2006
39133,"Portage",1262369235,41.1688366,-81.197042,"wetlands",0.0301433711184684,2006
39135,"Preble",1098463386,39.7388104,-84.6447584,"agr",0.767129330012051,2006
39135,"Preble",1098463386,39.7388104,-84.6447584,"forest",0.139882424329525,2006
39135,"Preble",1098463386,39.7388104,-84.6447584,"grass_shrub",0.00895828239191616,2006
39135,"Preble",1098463386,39.7388104,-84.6447584,"urb",0.0821722089351776,2006
39135,"Preble",1098463386,39.7388104,-84.6447584,"wetlands",0.00209250532549423,2006
39137,"Putnam",1249724551,41.0245334,-84.1298791,"agr",0.875624368583382,2006
39137,"Putnam",1249724551,41.0245334,-84.1298791,"forest",0.0319030934669179,2006
39137,"Putnam",1249724551,41.0245334,-84.1298791,"grass_shrub",0.00937339257726469,2006
39137,"Putnam",1249724551,41.0245334,-84.1298791,"urb",0.0776480722079296,2006
39137,"Putnam",1249724551,41.0245334,-84.1298791,"wetlands",0.00371810278706343,2006
39139,"Richland",1282720857,40.774159,-82.5427812,"agr",0.505259267739453,2006
39139,"Richland",1282720857,40.774159,-82.5427812,"forest",0.338404343875136,2006
39139,"Richland",1282720857,40.774159,-82.5427812,"grass_shrub",0.00936513743289312,2006
39139,"Richland",1282720857,40.774159,-82.5427812,"urb",0.14182626431655,2006
39139,"Richland",1282720857,40.774159,-82.5427812,"wetlands",0.00524175470191373,2006
39141,"Ross",1784987920,39.3238179,-83.0595805,"agr",0.428866863175004,2006
39141,"Ross",1784987920,39.3238179,-83.0595805,"forest",0.45784436755692,2006
39141,"Ross",1784987920,39.3238179,-83.0595805,"grass_shrub",0.0416201526232897,2006
39141,"Ross",1784987920,39.3238179,-83.0595805,"urb",0.0685173552447299,2006
39141,"Ross",1784987920,39.3238179,-83.0595805,"wetlands",0.000454782401344761,2006
39143,"Sandusky",1057901437,41.3552905,-83.142735,"agr",0.762424162861003,2006
39143,"Sandusky",1057901437,41.3552905,-83.142735,"forest",0.0620631125091207,2006
39143,"Sandusky",1057901437,41.3552905,-83.142735,"grass_shrub",0.0112558193054277,2006
39143,"Sandusky",1057901437,41.3552905,-83.142735,"urb",0.12203431513448,2006
39143,"Sandusky",1057901437,41.3552905,-83.142735,"wetlands",0.0375863206524381,2006
39145,"Scioto",1580450238,38.8148886,-82.998675,"agr",0.19491010504045,2006
39145,"Scioto",1580450238,38.8148886,-82.998675,"forest",0.660489714318482,2006
39145,"Scioto",1580450238,38.8148886,-82.998675,"grass_shrub",0.0634014183987673,2006
39145,"Scioto",1580450238,38.8148886,-82.998675,"urb",0.0814651851891903,2006
39145,"Scioto",1580450238,38.8148886,-82.998675,"wetlands",0.000453274016933885,2006
39147,"Seneca",1427135453,41.1200224,-83.1275037,"agr",0.816601106547036,2006
39147,"Seneca",1427135453,41.1200224,-83.1275037,"forest",0.0804564268620418,2006
39147,"Seneca",1427135453,41.1200224,-83.1275037,"grass_shrub",0.00829783168850178,2006
39147,"Seneca",1427135453,41.1200224,-83.1275037,"urb",0.0889541683123049,2006
39147,"Seneca",1427135453,41.1200224,-83.1275037,"wetlands",0.0017209897156043,2006
39149,"Shelby",1055875200,40.3366802,-84.2041425,"agr",0.798753709458099,2006
39149,"Shelby",1055875200,40.3366802,-84.2041425,"forest",0.0863230948199242,2006
39149,"Shelby",1055875200,40.3366802,-84.2041425,"grass_shrub",0.0176369275841648,2006
39149,"Shelby",1055875200,40.3366802,-84.2041425,"urb",0.0952694118469585,2006
39149,"Shelby",1055875200,40.3366802,-84.2041425,"wetlands",0.00203798056513329,2006
39151,"Stark",1490089763,40.8141314,-81.3656673,"agr",0.40731203687316,2006
39151,"Stark",1490089763,40.8141314,-81.3656673,"forest",0.238610031701818,2006
39151,"Stark",1490089763,40.8141314,-81.3656673,"grass_shrub",0.0202147911668026,2006
39151,"Stark",1490089763,40.8141314,-81.3656673,"urb",0.318266697139477,2006
39151,"Stark",1490089763,40.8141314,-81.3656673,"wetlands",0.00836011769736723,2006
39153,"Summit",1069252775,41.1218513,-81.5349361,"agr",0.0762380903282432,2006
39153,"Summit",1069252775,41.1218513,-81.5349361,"forest",0.293132456674052,2006
39153,"Summit",1069252775,41.1218513,-81.5349361,"grass_shrub",0.0254747015453659,2006
39153,"Summit",1069252775,41.1218513,-81.5349361,"urb",0.574049412669855,2006
39153,"Summit",1069252775,41.1218513,-81.5349361,"wetlands",0.0269922752877268,2006
39155,"Trumbull",1601379274,41.3059114,-80.7687013,"agr",0.317614094744193,2006
39155,"Trumbull",1601379274,41.3059114,-80.7687013,"forest",0.340690760499697,2006
39155,"Trumbull",1601379274,41.3059114,-80.7687013,"grass_shrub",0.0458048942023426,2006
39155,"Trumbull",1601379274,41.3059114,-80.7687013,"urb",0.209797475521301,2006
39155,"Trumbull",1601379274,41.3059114,-80.7687013,"wetlands",0.081230852571734,2006
39157,"Tuscarawas",1470170108,40.4474477,-81.4711573,"agr",0.312107522240359,2006
39157,"Tuscarawas",1470170108,40.4474477,-81.4711573,"forest",0.53082850802214,2006
39157,"Tuscarawas",1470170108,40.4474477,-81.4711573,"grass_shrub",0.0211996430361713,2006
39157,"Tuscarawas",1470170108,40.4474477,-81.4711573,"urb",0.112607684900517,2006
39157,"Tuscarawas",1470170108,40.4474477,-81.4711573,"wetlands",0.00753994985061137,2006
39159,"Union",1118205298,40.2959008,-83.3670416,"agr",0.83239679508551,2006
39159,"Union",1118205298,40.2959008,-83.3670416,"forest",0.0750904657654758,2006
39159,"Union",1118205298,40.2959008,-83.3670416,"grass_shrub",0.0110608717244015,2006
39159,"Union",1118205298,40.2959008,-83.3670416,"urb",0.0881078956767375,2006
39159,"Union",1118205298,40.2959008,-83.3670416,"wetlands",0.00125795987086077,2006
39161,"Van Wert",1059698928,40.8555203,-84.5857751,"agr",0.875917011668168,2006
39161,"Van Wert",1059698928,40.8555203,-84.5857751,"forest",0.0291600917966985,2006
39161,"Van Wert",1059698928,40.8555203,-84.5857751,"grass_shrub",0.00954168141359859,2006
39161,"Van Wert",1059698928,40.8555203,-84.5857751,"urb",0.0852169393004435,2006
39161,"Van Wert",1059698928,40.8555203,-84.5857751,"wetlands",0.00120088451435945,2006
39163,"Vinton",1068008686,39.2520144,-82.485961,"agr",0.116754797018318,2006
39163,"Vinton",1068008686,39.2520144,-82.485961,"forest",0.790054247439101,2006
39163,"Vinton",1068008686,39.2520144,-82.485961,"grass_shrub",0.0265130807781949,2006
39163,"Vinton",1068008686,39.2520144,-82.485961,"urb",0.0621520408097541,2006
39163,"Vinton",1068008686,39.2520144,-82.485961,"wetlands",0.000749114188018538,2006
39165,"Warren",1039429769,39.4256516,-84.1699063,"agr",0.462513214911872,2006
39165,"Warren",1039429769,39.4256516,-84.1699063,"forest",0.284327735584115,2006
39165,"Warren",1039429769,39.4256516,-84.1699063,"grass_shrub",0.016025671107341,2006
39165,"Warren",1039429769,39.4256516,-84.1699063,"urb",0.232596048441568,2006
39165,"Warren",1039429769,39.4256516,-84.1699063,"wetlands",0.00169962679689396,2006
39167,"Washington",1636799206,39.4506837,-81.4906531,"agr",0.228787391805814,2006
39167,"Washington",1636799206,39.4506837,-81.4906531,"forest",0.66470538339322,2006
39167,"Washington",1636799206,39.4506837,-81.4906531,"grass_shrub",0.00851580163682265,2006
39167,"Washington",1636799206,39.4506837,-81.4906531,"urb",0.0990440294324024,2006
39167,"Washington",1636799206,39.4506837,-81.4906531,"wetlands",5.49832233782454e-05,2006
39169,"Wayne",1437257215,40.8296612,-81.8871942,"agr",0.684800302219359,2006
39169,"Wayne",1437257215,40.8296612,-81.8871942,"forest",0.15959391694673,2006
39169,"Wayne",1437257215,40.8296612,-81.8871942,"grass_shrub",0.00914716832734139,2006
39169,"Wayne",1437257215,40.8296612,-81.8871942,"urb",0.13035528894311,2006
39169,"Wayne",1437257215,40.8296612,-81.8871942,"wetlands",0.0110394699898021,2006
39171,"Williams",1090295511,41.5649581,-84.5843225,"agr",0.792846660948857,2006
39171,"Williams",1090295511,41.5649581,-84.5843225,"forest",0.0493778712604209,2006
39171,"Williams",1090295511,41.5649581,-84.5843225,"grass_shrub",0.00179615927553788,2006
39171,"Williams",1090295511,41.5649581,-84.5843225,"urb",0.0902751632943361,2006
39171,"Williams",1090295511,41.5649581,-84.5843225,"wetlands",0.0642836820130233,2006
39173,"Wood",1598548631,41.3601834,-83.6226821,"agr",0.800986128539309,2006
39173,"Wood",1598548631,41.3601834,-83.6226821,"forest",0.0385659466520499,2006
39173,"Wood",1598548631,41.3601834,-83.6226821,"grass_shrub",0.010235309121535,2006
39173,"Wood",1598548631,41.3601834,-83.6226821,"urb",0.142609158768546,2006
39173,"Wood",1598548631,41.3601834,-83.6226821,"wetlands",0.00350410142862672,2006
39175,"Wyandot",1053773793,40.8397816,-83.313681,"agr",0.807703262885606,2006
39175,"Wyandot",1053773793,40.8397816,-83.313681,"forest",0.0835324509695799,2006
39175,"Wyandot",1053773793,40.8397816,-83.313681,"grass_shrub",0.0188605409237616,2006
39175,"Wyandot",1053773793,40.8397816,-83.313681,"urb",0.0729261723184209,2006
39175,"Wyandot",1053773793,40.8397816,-83.313681,"wetlands",0.00717817634777289,2006
39001,"Adams",1512208955,38.8344683,-83.4780816,"agr",0.295682198586053,2011
39001,"Adams",1512208955,38.8344683,-83.4780816,"forest",0.600704660715642,2011
39001,"Adams",1512208955,38.8344683,-83.4780816,"grass_shrub",0.0505875908220999,2011
39001,"Adams",1512208955,38.8344683,-83.4780816,"urb",0.04884971517329,2011
39001,"Adams",1512208955,38.8344683,-83.4780816,"wetlands",0.000464663088572571,2011
39003,"Allen",1042470091,40.7716274,-84.1061032,"agr",0.719193785480807,2011
39003,"Allen",1042470091,40.7716274,-84.1061032,"forest",0.0754209612968221,2011
39003,"Allen",1042470091,40.7716274,-84.1061032,"grass_shrub",0.0182337622184122,2011
39003,"Allen",1042470091,40.7716274,-84.1061032,"urb",0.186081154424431,2011
39003,"Allen",1042470091,40.7716274,-84.1061032,"wetlands",0.00303881660889664,2011
39005,"Ashland",1095437984,40.8432735,-82.270127,"agr",0.554725672379594,2011
39005,"Ashland",1095437984,40.8432735,-82.270127,"forest",0.336002169065588,2011
39005,"Ashland",1095437984,40.8432735,-82.270127,"grass_shrub",0.00859956966801506,2011
39005,"Ashland",1095437984,40.8432735,-82.270127,"urb",0.0907944242391137,2011
39005,"Ashland",1095437984,40.8432735,-82.270127,"wetlands",0.0104786192054919,2011
39007,"Ashtabula",1818002613,41.9066381,-80.7455937,"agr",0.34619946972542,2011
39007,"Ashtabula",1818002613,41.9066381,-80.7455937,"forest",0.418672554138676,2011
39007,"Ashtabula",1818002613,41.9066381,-80.7455937,"grass_shrub",0.0665343893296841,2011
39007,"Ashtabula",1818002613,41.9066381,-80.7455937,"urb",0.110159623325723,2011
39007,"Ashtabula",1818002613,41.9066381,-80.7455937,"wetlands",0.0498596749058436,2011
39009,"Athens",1304308760,39.3325699,-82.0458376,"agr",0.192483304224751,2011
39009,"Athens",1304308760,39.3325699,-82.0458376,"forest",0.706559207309298,2011
39009,"Athens",1304308760,39.3325699,-82.0458376,"grass_shrub",0.0160815286293941,2011
39009,"Athens",1304308760,39.3325699,-82.0458376,"urb",0.0864682501497537,2011
39009,"Athens",1304308760,39.3325699,-82.0458376,"wetlands",0.000267887390872614,2011
39011,"Auglaize",1039599291,40.561309,-84.2240177,"agr",0.802773431296794,2011
39011,"Auglaize",1039599291,40.561309,-84.2240177,"forest",0.0671772660146989,2011
39011,"Auglaize",1039599291,40.561309,-84.2240177,"grass_shrub",0.0163856904037243,2011
39011,"Auglaize",1039599291,40.561309,-84.2240177,"urb",0.0996597978964683,2011
39011,"Auglaize",1039599291,40.561309,-84.2240177,"wetlands",0.00234711372542924,2011
39013,"Belmont",1378206782,40.0176819,-80.9677268,"agr",0.274130380142964,2011
39013,"Belmont",1378206782,40.0176819,-80.9677268,"forest",0.586454638281616,2011
39013,"Belmont",1378206782,40.0176819,-80.9677268,"grass_shrub",0.0356294076275435,2011
39013,"Belmont",1378206782,40.0176819,-80.9677268,"urb",0.0969910925933403,2011
39013,"Belmont",1378206782,40.0176819,-80.9677268,"wetlands",0.00146130370621056,2011
39015,"Brown",1269135577,38.9313769,-83.8667723,"agr",0.530282396607989,2011
39015,"Brown",1269135577,38.9313769,-83.8667723,"forest",0.37060491214968,2011
39015,"Brown",1269135577,38.9313769,-83.8667723,"grass_shrub",0.0324097092723923,2011
39015,"Brown",1269135577,38.9313769,-83.8667723,"urb",0.0648215444221639,2011
39015,"Brown",1269135577,38.9313769,-83.8667723,"wetlands",0.000478322410330261,2011
39017,"Butler",1209637383,39.4397469,-84.5657341,"agr",0.461286431665258,2011
39017,"Butler",1209637383,39.4397469,-84.5657341,"forest",0.187922374356683,2011
39017,"Butler",1209637383,39.4397469,-84.5657341,"grass_shrub",0.00864653903833582,2011
39017,"Butler",1209637383,39.4397469,-84.5657341,"urb",0.334631981320057,2011
39017,"Butler",1209637383,39.4397469,-84.5657341,"wetlands",0.00160465025541759,2011
39019,"Carroll",1022031078,40.5798841,-81.090787,"agr",0.338931856902469,2011
39019,"Carroll",1022031078,40.5798841,-81.090787,"forest",0.560854872116878,2011
39019,"Carroll",1022031078,40.5798841,-81.090787,"grass_shrub",0.02269898553559,2011
39019,"Carroll",1022031078,40.5798841,-81.090787,"urb",0.0705708860340036,2011
39019,"Carroll",1022031078,40.5798841,-81.090787,"wetlands",0.00294632920386245,2011
39021,"Champaign",1110247658,40.1327594,-83.7675425,"agr",0.809868878069157,2011
39021,"Champaign",1110247658,40.1327594,-83.7675425,"forest",0.100226171101094,2011
39021,"Champaign",1110247658,40.1327594,-83.7675425,"grass_shrub",0.014298580512349,2011
39021,"Champaign",1110247658,40.1327594,-83.7675425,"urb",0.0723443846920914,2011
39021,"Champaign",1110247658,40.1327594,-83.7675425,"wetlands",0.00115691387453309,2011
39023,"Clark",1029469489,39.9170315,-83.783676,"agr",0.716830527177596,2011
39023,"Clark",1029469489,39.9170315,-83.783676,"forest",0.0782321168710156,2011
39023,"Clark",1029469489,39.9170315,-83.783676,"grass_shrub",0.0190969228877895,2011
39023,"Clark",1029469489,39.9170315,-83.783676,"urb",0.180460984765188,2011
39023,"Clark",1029469489,39.9170315,-83.783676,"wetlands",0.00269542970713413,2011
39025,"Clermont",1170958545,39.0520838,-84.149614,"agr",0.313942995313489,2011
39025,"Clermont",1170958545,39.0520838,-84.149614,"forest",0.499094002716245,2011
39025,"Clermont",1170958545,39.0520838,-84.149614,"grass_shrub",0.0262028017683785,2011
39025,"Clermont",1170958545,39.0520838,-84.149614,"urb",0.161076554639621,2011
39025,"Clermont",1170958545,39.0520838,-84.149614,"wetlands",0.00233795913454779,2011
39027,"Clinton",1058488036,39.4290042,-83.7950485,"agr",0.773301137591162,2011
39027,"Clinton",1058488036,39.4290042,-83.7950485,"forest",0.144510042530986,2011
39027,"Clinton",1058488036,39.4290042,-83.7950485,"grass_shrub",0.00199686357030692,2011
39027,"Clinton",1058488036,39.4290042,-83.7950485,"urb",0.0826557064146658,2011
39027,"Clinton",1058488036,39.4290042,-83.7950485,"wetlands",0.000134257210258933,2011
39029,"Columbiana",1377695749,40.770073,-80.778455,"agr",0.384854421163849,2011
39029,"Columbiana",1377695749,40.770073,-80.778455,"forest",0.441958679667475,2011
39029,"Columbiana",1377695749,40.770073,-80.778455,"grass_shrub",0.0209545936166038,2011
39029,"Columbiana",1377695749,40.770073,-80.778455,"urb",0.141127256181659,2011
39029,"Columbiana",1377695749,40.770073,-80.778455,"wetlands",0.00364660790545084,2011
39031,"Coshocton",1460529055,40.2967096,-81.9301092,"agr",0.341177146316315,2011
39031,"Coshocton",1460529055,40.2967096,-81.9301092,"forest",0.555827751695131,2011
39031,"Coshocton",1460529055,40.2967096,-81.9301092,"grass_shrub",0.0095679387891986,2011
39031,"Coshocton",1460529055,40.2967096,-81.9301092,"urb",0.0782213063724538,2011
39031,"Coshocton",1460529055,40.2967096,-81.9301092,"wetlands",0.0059435046715915,2011
39033,"Crawford",1040619673,40.8485244,-82.9247827,"agr",0.795390572458097,2011
39033,"Crawford",1040619673,40.8485244,-82.9247827,"forest",0.094042477047594,2011
39033,"Crawford",1040619673,40.8485244,-82.9247827,"grass_shrub",0.00635450197203379,2011
