"SiteID","SeqID","duration","SiteDate","Week","mean.temp","mean.cloud","mean.wind","start.hour","ord.date","num.species","CommonName","Total","Num.Obs","Longitude","Latitude","mean.500","std.500"
"37",11204,71,2007-06-11,11,80.5,0,5,13,162,11,"Hackberry Emperor",4,1,-81.64378,40.68,0.065651,0.346349
"37",11204,71,2007-06-11,11,80.5,0,5,13,162,11,"Gray Hairstreak",1,1,-81.64378,40.68,0.065651,0.346349
"37",11204,71,2007-06-11,11,80.5,0,5,13,162,11,"Monarch",1,1,-81.64378,40.68,0.065651,0.346349
"37",11204,71,2007-06-11,11,80.5,0,5,13,162,11,"American Snout Butterfly",1,1,-81.64378,40.68,0.065651,0.346349
"37",11204,71,2007-06-11,11,80.5,0,5,13,162,11,"Little Wood Satyr",1,1,-81.64378,40.68,0.065651,0.346349
"37",11205,63,2007-06-17,12,85,90,10,14,168,8,"Hackberry Emperor",1,1,-81.64378,40.68,0.065651,0.346349
"37",11205,63,2007-06-17,12,85,90,10,14,168,8,"Clouded Sulphur",13,1,-81.64378,40.68,0.065651,0.346349
"37",11205,63,2007-06-17,12,85,90,10,14,168,8,"Cabbage White",25,1,-81.64378,40.68,0.065651,0.346349
"37",11205,63,2007-06-17,12,85,90,10,14,168,8,"Spring/Summer Azure",1,1,-81.64378,40.68,0.065651,0.346349
"37",11205,63,2007-06-17,12,85,90,10,14,168,8,"Orange Sulphur",4,1,-81.64378,40.68,0.065651,0.346349
"37",11205,63,2007-06-17,12,85,90,10,14,168,8,"Silver-spotted Skipper",3,1,-81.64378,40.68,0.065651,0.346349
"37",11205,63,2007-06-17,12,85,90,10,14,168,8,"Gray Hairstreak",1,1,-81.64378,40.68,0.065651,0.346349
"37",11205,63,2007-06-17,12,85,90,10,14,168,8,"Red Admiral",1,1,-81.64378,40.68,0.065651,0.346349
"37",11206,75,2007-06-25,13,87.5,25,0,16,176,12,"Spring/Summer Azure",1,1,-81.64378,40.68,0.065651,0.346349
"37",11206,75,2007-06-25,13,87.5,25,0,16,176,12,"Silver-spotted Skipper",1,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Black Swallowtail",1,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Cabbage White",133,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Gray Hairstreak",13,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Clouded Sulphur",2,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Silvery Checkerspot",8,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Red-spotted Purple",1,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Hackberry Emperor",1,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Monarch",2,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Eastern Tailed Blue",23,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Viceroy",1,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Great Spangled Fritillary",1,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Silver-spotted Skipper",15,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Clouded Sulphur",4,1,-81.64378,40.68,0.065651,0.346349
"37",11207,75,2007-07-05,14,85,80,5,14,186,11,"Gray Hairstreak",1,1,-81.64378,40.68,0.065651,0.346349
"37",11207,75,2007-07-05,14,85,80,5,14,186,11,"Orange Sulphur",1,1,-81.64378,40.68,0.065651,0.346349
"37",11207,75,2007-07-05,14,85,80,5,14,186,11,"Clouded Sulphur",3,1,-81.64378,40.68,0.065651,0.346349
"37",11207,75,2007-07-05,14,85,80,5,14,186,11,"Pearl Crescent",8,1,-81.64378,40.68,0.065651,0.346349
"37",11207,75,2007-07-05,14,85,80,5,14,186,11,"Cabbage White",13,1,-81.64378,40.68,0.065651,0.346349
"37",11207,75,2007-07-05,14,85,80,5,14,186,11,"Spring/Summer Azure",5,1,-81.64378,40.68,0.065651,0.346349
"37",11207,75,2007-07-05,14,85,80,5,14,186,11,"Eastern Tiger Swallowtail",4,1,-81.64378,40.68,0.065651,0.346349
"37",11203,65,2007-06-07,10,85,2.5,10,12,158,9,"Eastern Tiger Swallowtail",3,1,-81.64378,40.68,0.065651,0.346349
"37",11204,71,2007-06-11,11,80.5,0,5,13,162,11,"Orange Sulphur",7,1,-81.64378,40.68,0.065651,0.346349
"37",11216,87,2007-09-04,23,84,0,0,12,247,14,"Cloudless Sulphur",1,1,-81.64378,40.68,0.065651,0.346349
"37",11216,87,2007-09-04,23,84,0,0,12,247,14,"Eastern Tailed Blue",6,1,-81.64378,40.68,0.065651,0.346349
"37",11208,87,2007-07-09,15,89.5,17.5,5,13,190,14,"Silver-spotted Skipper",2,1,-81.64378,40.68,0.065651,0.346349
"37",11208,87,2007-07-09,15,89.5,17.5,5,13,190,14,"Common Wood Nymph",1,1,-81.64378,40.68,0.065651,0.346349
"37",11208,87,2007-07-09,15,89.5,17.5,5,13,190,14,"Little Wood Satyr",18,1,-81.64378,40.68,0.065651,0.346349
"37",11216,87,2007-09-04,23,84,0,0,12,247,14,"Great Spangled Fritillary",1,1,-81.64378,40.68,0.065651,0.346349
"37",11206,75,2007-06-25,13,87.5,25,0,16,176,12,"Gray Hairstreak",1,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Peck's Skipper",2,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Pearl Crescent",25,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Common Checkered-Skipper",2,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Orange Sulphur",7,1,-81.64378,40.68,0.065651,0.346349
"37",11203,65,2007-06-07,10,85,2.5,10,12,158,9,"Silver-spotted Skipper",1,1,-81.64378,40.68,0.065651,0.346349
"37",11216,87,2007-09-04,23,84,0,0,12,247,14,"Silver-spotted Skipper",24,1,-81.64378,40.68,0.065651,0.346349
"37",11216,87,2007-09-04,23,84,0,0,12,247,14,"Orange Sulphur",5,1,-81.64378,40.68,0.065651,0.346349
"37",11216,87,2007-09-04,23,84,0,0,12,247,14,"Silvery Checkerspot",4,1,-81.64378,40.68,0.065651,0.346349
"37",11215,94,2007-08-28,22,81.5,0,0,11,240,19,"Painted Lady",3,1,-81.64378,40.68,0.065651,0.346349
"37",11216,87,2007-09-04,23,84,0,0,12,247,14,"Clouded Sulphur",4,1,-81.64378,40.68,0.065651,0.346349
"37",11216,87,2007-09-04,23,84,0,0,12,247,14,"Peck's Skipper",11,1,-81.64378,40.68,0.065651,0.346349
"37",11216,87,2007-09-04,23,84,0,0,12,247,14,"Cabbage White",132,1,-81.64378,40.68,0.065651,0.346349
"4",13252,30,2007-05-27,9,74,100,10,16,147,2,"Little Wood Satyr",3,1,-81.58221,41.49,18.711606,13.678311
"4",13250,35,2007-04-21,3,67.5,0,9.5,15,111,0,"None seen this day",1,1,-81.58221,41.49,18.711606,13.678311
"4",13251,45,2007-04-29,5,64,0,11,13,119,1,"Cabbage White",1,1,-81.58221,41.49,18.711606,13.678311
"4",13253,45,2007-05-31,9,87,0,3,14,151,3,"Clouded Sulphur",1,1,-81.58221,41.49,18.711606,13.678311
"4",13252,30,2007-05-27,9,74,100,10,16,147,2,"Peck's Skipper",5,1,-81.58221,41.49,18.711606,13.678311
"4",13253,45,2007-05-31,9,87,0,3,14,151,3,"Pearl Crescent",1,1,-81.58221,41.49,18.711606,13.678311
"4",13253,45,2007-05-31,9,87,0,3,14,151,3,"Little Wood Satyr",10,1,-81.58221,41.49,18.711606,13.678311
"4",13254,35,2007-06-09,10,67,0,16.5,14,160,5,"Clouded Sulphur",1,1,-81.58221,41.49,18.711606,13.678311
"4",13254,35,2007-06-09,10,67,0,16.5,14,160,5,"Cabbage White",1,1,-81.58221,41.49,18.711606,13.678311
"4",13254,35,2007-06-09,10,67,0,16.5,14,160,5,"Little Wood Satyr",6,1,-81.58221,41.49,18.711606,13.678311
"4",13254,35,2007-06-09,10,67,0,16.5,14,160,5,"Least Skipper",4,1,-81.58221,41.49,18.711606,13.678311
"4",13254,35,2007-06-09,10,67,0,16.5,14,160,5,"Peck's Skipper",1,1,-81.58221,41.49,18.711606,13.678311
"4",13255,35,2007-06-16,11,80,0,2.5,14,167,7,"European Skipper",6,1,-81.58221,41.49,18.711606,13.678311
"4",13255,35,2007-06-16,11,80,0,2.5,14,167,7,"Least Skipper",1,1,-81.58221,41.49,18.711606,13.678311
"4",13255,35,2007-06-16,11,80,0,2.5,14,167,7,"Spring/Summer Azure",2,1,-81.58221,41.49,18.711606,13.678311
"4",13255,35,2007-06-16,11,80,0,2.5,14,167,7,"Cabbage White",12,1,-81.58221,41.49,18.711606,13.678311
"4",13255,35,2007-06-16,11,80,0,2.5,14,167,7,"Monarch",1,1,-81.58221,41.49,18.711606,13.678311
"4",13255,35,2007-06-16,11,80,0,2.5,14,167,7,"Little Glassy Wing",2,1,-81.58221,41.49,18.711606,13.678311
"4",13255,35,2007-06-16,11,80,0,2.5,14,167,7,"Peck's Skipper",1,1,-81.58221,41.49,18.711606,13.678311
"4",13256,45,2007-06-23,12,70,0,8.5,15,174,6,"European Skipper",2,1,-81.58221,41.49,18.711606,13.678311
"4",13256,45,2007-06-23,12,70,0,8.5,15,174,6,"Least Skipper",2,1,-81.58221,41.49,18.711606,13.678311
"4",13256,45,2007-06-23,12,70,0,8.5,15,174,6,"Red Admiral",4,1,-81.58221,41.49,18.711606,13.678311
"4",13256,45,2007-06-23,12,70,0,8.5,15,174,6,"Cabbage White",7,1,-81.58221,41.49,18.711606,13.678311
"4",13256,45,2007-06-23,12,70,0,8.5,15,174,6,"Clouded Sulphur",1,1,-81.58221,41.49,18.711606,13.678311
"4",13256,45,2007-06-23,12,70,0,8.5,15,174,6,"Little Glassy Wing",4,1,-81.58221,41.49,18.711606,13.678311
"4",13257,35,2007-07-01,14,68.5,40,13.5,14,182,8,"European Skipper",1,1,-81.58221,41.49,18.711606,13.678311
"4",13257,35,2007-07-01,14,68.5,40,13.5,14,182,8,"Orange Sulphur",1,1,-81.58221,41.49,18.711606,13.678311
"4",13257,35,2007-07-01,14,68.5,40,13.5,14,182,8,"Little Glassy Wing",1,1,-81.58221,41.49,18.711606,13.678311
"4",13257,35,2007-07-01,14,68.5,40,13.5,14,182,8,"Cabbage White",2,1,-81.58221,41.49,18.711606,13.678311
"4",13257,35,2007-07-01,14,68.5,40,13.5,14,182,8,"Least Skipper",2,1,-81.58221,41.49,18.711606,13.678311
"4",13257,35,2007-07-01,14,68.5,40,13.5,14,182,8,"Pearl Crescent",3,1,-81.58221,41.49,18.711606,13.678311
"4",13257,35,2007-07-01,14,68.5,40,13.5,14,182,8,"Question Mark",1,1,-81.58221,41.49,18.711606,13.678311
"4",13257,35,2007-07-01,14,68.5,40,13.5,14,182,8,"Common Wood Nymph",2,1,-81.58221,41.49,18.711606,13.678311
"4",13258,40,2007-07-14,15,81.5,20,16.5,13,195,2,"Pearl Crescent",3,1,-81.58221,41.49,18.711606,13.678311
"4",13258,40,2007-07-14,15,81.5,20,16.5,13,195,2,"Unidentified Hairstreak",1,1,-81.58221,41.49,18.711606,13.678311
"4",13258,40,2007-07-14,15,81.5,20,16.5,13,195,2,"Cabbage White",9,1,-81.58221,41.49,18.711606,13.678311
"4",13259,35,2007-07-21,16,72,10,14.5,14,202,4,"Orange Sulphur",1,1,-81.58221,41.49,18.711606,13.678311
"4",13259,35,2007-07-21,16,72,10,14.5,14,202,4,"Pearl Crescent",6,1,-81.58221,41.49,18.711606,13.678311
"4",13259,35,2007-07-21,16,72,10,14.5,14,202,4,"Monarch",1,1,-81.58221,41.49,18.711606,13.678311
"4",13259,35,2007-07-21,16,72,10,14.5,14,202,4,"Cabbage White",10,1,-81.58221,41.49,18.711606,13.678311
"4",13260,30,2007-07-29,18,79.5,0,15,12,210,7,"Pearl Crescent",1,1,-81.58221,41.49,18.711606,13.678311
"4",13260,30,2007-07-29,18,79.5,0,15,12,210,7,"Eastern Tiger Swallowtail",2,1,-81.58221,41.49,18.711606,13.678311
"4",13260,30,2007-07-29,18,79.5,0,15,12,210,7,"Spring/Summer Azure",1,1,-81.58221,41.49,18.711606,13.678311
"4",13260,30,2007-07-29,18,79.5,0,15,12,210,7,"Orange Sulphur",1,1,-81.58221,41.49,18.711606,13.678311
"4",13253,45,2007-05-31,9,87,0,3,14,151,3,"Unidentified Skipper",1,1,-81.58221,41.49,18.711606,13.678311
"4",13253,45,2007-05-31,9,87,0,3,14,151,3,"Unidentified Blue",1,1,-81.58221,41.49,18.711606,13.678311
"4",13254,35,2007-06-09,10,67,0,16.5,14,160,5,"Unidentified Polygonia",1,1,-81.58221,41.49,18.711606,13.678311
"4",13261,30,2007-08-12,20,79.5,75,6,13,224,5,"Monarch",4,1,-81.58221,41.49,18.711606,13.678311
"4",13261,30,2007-08-12,20,79.5,75,6,13,224,5,"Eastern Tiger Swallowtail",1,1,-81.58221,41.49,18.711606,13.678311
"4",13261,30,2007-08-12,20,79.5,75,6,13,224,5,"Silver-spotted Skipper",1,1,-81.58221,41.49,18.711606,13.678311
"4",13261,30,2007-08-12,20,79.5,75,6,13,224,5,"Peck's Skipper",2,1,-81.58221,41.49,18.711606,13.678311
"4",13261,30,2007-08-12,20,79.5,75,6,13,224,5,"Cabbage White",3,1,-81.58221,41.49,18.711606,13.678311
"4",13262,35,2007-09-01,22,76,10,8,13,244,7,"Eastern Tailed Blue",1,1,-81.58221,41.49,18.711606,13.678311
"4",13262,35,2007-09-01,22,76,10,8,13,244,7,"Fiery Skipper",1,1,-81.58221,41.49,18.711606,13.678311
"4",13262,35,2007-09-01,22,76,10,8,13,244,7,"Pearl Crescent",5,1,-81.58221,41.49,18.711606,13.678311
"4",13262,35,2007-09-01,22,76,10,8,13,244,7,"Cabbage White",7,1,-81.58221,41.49,18.711606,13.678311
"4",13262,35,2007-09-01,22,76,10,8,13,244,7,"Peck's Skipper",5,1,-81.58221,41.49,18.711606,13.678311
"4",13262,35,2007-09-01,22,76,10,8,13,244,7,"Monarch",1,1,-81.58221,41.49,18.711606,13.678311
"4",13262,35,2007-09-01,22,76,10,8,13,244,7,"Orange Sulphur",1,1,-81.58221,41.49,18.711606,13.678311
"4",13263,30,2007-09-08,23,78,100,5,13,251,3,"Monarch",6,1,-81.58221,41.49,18.711606,13.678311
"4",13263,30,2007-09-08,23,78,100,5,13,251,3,"Pearl Crescent",7,1,-81.58221,41.49,18.711606,13.678311
"4",13263,30,2007-09-08,23,78,100,5,13,251,3,"Cabbage White",1,1,-81.58221,41.49,18.711606,13.678311
"4",13264,30,2007-09-19,25,76.5,0,2.5,12,262,4,"Monarch",5,1,-81.58221,41.49,18.711606,13.678311
"4",13264,30,2007-09-19,25,76.5,0,2.5,12,262,4,"Pearl Crescent",11,1,-81.58221,41.49,18.711606,13.678311
"4",13264,30,2007-09-19,25,76.5,0,2.5,12,262,4,"Orange Sulphur",6,1,-81.58221,41.49,18.711606,13.678311
"4",13264,30,2007-09-19,25,76.5,0,2.5,12,262,4,"Cabbage White",6,1,-81.58221,41.49,18.711606,13.678311
"4",13265,30,2007-09-30,27,70,7.5,7.5,12,273,3,"Cabbage White",7,1,-81.58221,41.49,18.711606,13.678311
"4",13265,30,2007-09-30,27,70,7.5,7.5,12,273,3,"Orange Sulphur",14,1,-81.58221,41.49,18.711606,13.678311
"4",13265,30,2007-09-30,27,70,7.5,7.5,12,273,3,"Pearl Crescent",7,1,-81.58221,41.49,18.711606,13.678311
"4",13260,30,2007-07-29,18,79.5,0,15,12,210,7,"Monarch",1,1,-81.58221,41.49,18.711606,13.678311
"4",13260,30,2007-07-29,18,79.5,0,15,12,210,7,"Clouded Sulphur",1,1,-81.58221,41.49,18.711606,13.678311
"4",13260,30,2007-07-29,18,79.5,0,15,12,210,7,"Cabbage White",8,1,-81.58221,41.49,18.711606,13.678311
"43",11122,75,2007-05-30,9,85,50,2,13,150,9,"Little Wood Satyr",61,2,-84.247497,39.127206,0.59186,3.739441
"43",11122,75,2007-05-30,9,85,50,2,13,150,9,"Silver-spotted Skipper",1,2,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Spring/Summer Azure",1,4,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Delaware Skipper",1,4,-84.247497,39.127206,0.59186,3.739441
"43",11122,75,2007-05-30,9,85,50,2,13,150,9,"Painted Lady",2,2,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Spicebush Swallowtail",5,4,-84.247497,39.127206,0.59186,3.739441
"43",11122,75,2007-05-30,9,85,50,2,13,150,9,"Aphrodite Fritillary",4,2,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Great Spangled Fritillary",22,1,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Great Spangled Fritillary",3,4,-84.247497,39.127206,0.59186,3.739441
"43",11122,75,2007-05-30,9,85,50,2,13,150,9,"Zabulon Skipper",4,2,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Horace's Duskywing",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Southern Cloudywing",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Common Wood Nymph",3,1,-84.247497,39.127206,0.59186,3.739441
"43",11122,75,2007-05-30,9,85,50,2,13,150,9,"Great Spangled Fritillary",46,2,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Spring/Summer Azure",3,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Coral Hairstreak",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Tawny-edged Skipper",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Red Admiral",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Clouded Sulphur",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Orange Sulphur",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Common Roadside Skipper",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Spicebush Swallowtail",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Coral Hairstreak",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11122,75,2007-05-30,9,85,50,2,13,150,9,"Northern Cloudywing",1,2,-84.247497,39.127206,0.59186,3.739441
"43",11128,45,2007-10-06,27,83.5,0,2,12,279,5,"Eastern Tailed Blue",3,1,-84.247497,39.127206,0.59186,3.739441
"43",11128,45,2007-10-06,27,83.5,0,2,12,279,5,"Mourning Cloak",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11128,45,2007-10-06,27,83.5,0,2,12,279,5,"Orange Sulphur",4,1,-84.247497,39.127206,0.59186,3.739441
"43",11128,45,2007-10-06,27,83.5,0,2,12,279,5,"Pearl Crescent",6,1,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Southern Cloudywing",1,4,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Northern Pearly-Eye",1,4,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Monarch",1,4,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Aphrodite Fritillary",16,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Little Wood Satyr",5,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Eastern Tailed Blue",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Red-banded Hairstreak",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Southern Cloudywing",4,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Eastern Tiger Swallowtail",2,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Northern Broken-Dash",5,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Red-spotted Purple",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Orange Sulphur",2,1,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Northern Broken-Dash",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Great Spangled Fritillary",5,2,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Aphrodite Fritillary",3,2,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Eastern Tailed Blue",32,2,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Pearl Crescent",3,2,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Tawny-edged Skipper",2,2,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Spring/Summer Azure",2,2,-84.247497,39.127206,0.59186,3.739441
"43",11123,75,2007-06-15,11,76,17.5,7,13,166,16,"Silver-spotted Skipper",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Gray Hairstreak",6,2,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Monarch",1,2,-84.247497,39.127206,0.59186,3.739441
"43",11127,75,2007-09-12,24,71,0,0,14,255,14,"Cloudless Sulphur",2,2,-84.247497,39.127206,0.59186,3.739441
"43",11127,75,2007-09-12,24,71,0,0,14,255,14,"Clouded Sulphur",2,2,-84.247497,39.127206,0.59186,3.739441
"43",11127,75,2007-09-12,24,71,0,0,14,255,14,"Orange Sulphur",3,2,-84.247497,39.127206,0.59186,3.739441
"43",11127,75,2007-09-12,24,71,0,0,14,255,14,"Spring/Summer Azure",5,2,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Painted Lady",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Great Spangled Fritillary",8,1,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Pearl Crescent",6,1,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Black Swallowtail",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Spicebush Swallowtail",2,1,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Pearl Crescent",4,4,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Southern Cloudywing",1,2,-84.247497,39.127206,0.59186,3.739441
"43",11127,75,2007-09-12,24,71,0,0,14,255,14,"Gray Hairstreak",1,2,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Common Wood Nymph",1,4,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Orange Sulphur",1,4,-84.247497,39.127206,0.59186,3.739441
"43",11122,75,2007-05-30,9,85,50,2,13,150,9,"Southern Cloudywing",1,2,-84.247497,39.127206,0.59186,3.739441
"43",11122,75,2007-05-30,9,85,50,2,13,150,9,"Spring/Summer Azure",2,2,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Eastern Tiger Swallowtail",17,2,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Spicebush Swallowtail",5,2,-84.247497,39.127206,0.59186,3.739441
"43",11127,75,2007-09-12,24,71,0,0,14,255,14,"Peck's Skipper",1,2,-84.247497,39.127206,0.59186,3.739441
"43",11127,75,2007-09-12,24,71,0,0,14,255,14,"Painted Lady",1,2,-84.247497,39.127206,0.59186,3.739441
"43",11128,45,2007-10-06,27,83.5,0,2,12,279,5,"Clouded Sulphur",2,1,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Eastern Tiger Swallowtail",1,4,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Eastern Tailed Blue",3,4,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Red-banded Hairstreak",3,4,-84.247497,39.127206,0.59186,3.739441
"43",11125,45,2007-07-26,17,72.5,100,NA,13,207,14,"Zabulon Skipper",2,4,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Common Wood Nymph",2,2,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Zabulon Skipper",2,2,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Red-banded Hairstreak",6,2,-84.247497,39.127206,0.59186,3.739441
"43",11126,60,2007-08-15,20,86,30,0,14,227,15,"Peck's Skipper",1,2,-84.247497,39.127206,0.59186,3.739441
"43",11121,45,2007-04-22,4,72.5,0,4,15,112,2,"Juvenal's Duskywing",1,1,-84.247497,39.127206,0.59186,3.739441
"43",11127,75,2007-09-12,24,71,0,0,14,255,14,"Monarch",9,2,-84.247497,39.127206,0.59186,3.739441
"43",11124,60,2007-07-08,15,82.5,20,4,11,189,14,"Aphrodite Fritillary",4,1,-84.247497,39.127206,0.59186,3.739441
"43",11127,75,2007-09-12,24,71,0,0,14,255,14,"Eastern Tiger Swallowtail",32,2,-84.247497,39.127206,0.59186,3.739441
"43",11127,75,2007-09-12,24,71,0,0,14,255,14,"Cabbage White",2,2,-84.247497,39.127206,0.59186,3.739441
