Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"85,110",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"122,493",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"88,947",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","4,867",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","7,840",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","4,817",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","9,519",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"86,479",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"77,191",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"63,702",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","4,271",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","3,042",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"31,757",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"51,564",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"40,678",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",875,
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,132",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,035",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","4,272",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"24,552",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"59,342",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"47,514",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,777",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,310",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",185,
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","10,963",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"90,955",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"112,755",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"64,181",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","3,812",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","4,402",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,749",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,084",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"45,510",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"22,663",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"1,236",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,434",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","5,114",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"74,549",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"150,430",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"90,357",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,468",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","5,793",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"36,830",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"27,863",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"14,478",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","3,311",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",936,
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,546",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","68,257",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"512,871",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"427,432",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"138,597",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","30,150",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","33,123",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","4,984",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","16,401",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"377,308",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"304,507",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"116,907",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","5,768",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","5,027",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","5,606",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","16,571",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"111,386",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"243,898",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"59,324",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","3,322",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","6,907",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","6,342",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","10,366",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"192,368",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"85,634",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"36,713",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","6,598",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","18,875",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"175,424",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"211,979",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"91,753",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","10,035",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","6,661",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,179",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","19,572",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"175,558",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"234,086",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"107,623",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","5,959",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","12,662",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",951,
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","14,349",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"147,700",
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"151,515",
